"","ORIGEN","AÑO_N","MES_N","AÑO","TRIMESTRES","TOTAL_KILOS_BRUTOS","TOTAL_KILOS_NETOS","I_DOLARES","I_PESOS"
"5461","85",2021,2,21,1,100379834,100379834,41007050,146666180608
"5462","86",2021,2,21,1,14700000,14700000,5080796,18015688704
"5463","05",2021,3,21,1,264282240.316795,244670347.754891,601545934.25821,2177751366787.27
"5464","08",2021,3,21,1,94547743.0040887,92915547.6537607,160941767.239209,583343363005.426
"5465","11",2021,3,21,1,100103066.292172,96121439.5443418,312091292.958828,1127362567477.21
"5466","13",2021,3,21,1,212552697.227498,210308239.917687,201913602.789066,733530213328.317
"5467","15",2021,3,21,1,80063909.4268958,79515590.66,36173693.5148926,129859266798.5
"5468","17",2021,3,21,1,29891636.8708431,27989679.8273633,100834592.587853,365382169525.02
"5469","18",2021,3,21,1,25044,24003.7200000286,233494.69140625,829286960
"5470","19",2021,3,21,1,25423618.3943264,25217923.5000485,16080883.3844662,58146777310.7188
"5471","20",2021,3,21,1,2705392675.54078,2705389815,152682234.874451,553461468497.5
"5472","23",2021,3,21,1,20453679.5499135,20205343.6468738,46960942.6131687,169214422133.043
"5473","25",2021,3,21,1,180544213.941885,176167609.08171,212871420.158829,768872416370.728
"5474","27",2021,3,21,1,373140.809999943,373136.470000505,3583614.65625,12969722248
"5475","41",2021,3,21,1,21618375.6759632,21414288.920232,73113273.8150185,265219011403.096
"5476","44",2021,3,21,1,552647.510234833,550066.400001526,347672.080001831,1263995908.17188
"5477","47",2021,3,21,1,94131994.2924914,90318006.7358599,60561825.1771545,220066461877.434
"5478","50",2021,3,21,1,111626007.159268,111569035.388815,49405412.7564254,179271095059.733
"5479","52",2021,3,21,1,4625570.73013055,4609617.03009892,5299934.62944794,19044546013.375
"5480","54",2021,3,21,1,425126633.830043,416572692.714677,46547585.3967383,168397016736.409
"5481","63",2021,3,21,1,5676219.57405114,5551982.78002471,20110123.3920145,72847998755.0457
"5482","66",2021,3,21,1,15961882.6638131,15648436.4457024,27718479.1943508,100285033467.949
"5483","68",2021,3,21,1,38125801.2583509,37752549.3979242,57774032.5113442,208873088647.612
"5484","70",2021,3,21,1,72986703.5903637,72958494.9899874,29865570.4896278,106160742622.578
"5485","73",2021,3,21,1,631360.349599838,611109.130340576,3524088.26779175,12756664299.9375
"5486","76",2021,3,21,1,124992391.154066,119065055.770972,166713800.199568,602596378083.009
"5487","81",2021,3,21,1,112895.359853268,111279.869981706,414227.537443161,1518233235.46875
"5488","85",2021,3,21,1,175082723.5896,175081227.940186,71795872.6798096,261232853861
"5489","86",2021,3,21,1,79434416,79434416,24638812,89349586944
"5490","88",2021,3,21,1,16828.5400743484,14718,20038.8500213623,73450600.7890625
"5491","05",2021,4,21,2,230173498.742102,213729253.135736,564111195.22659,2059008232428.98
"5492","08",2021,4,21,2,46095603.8626902,44299392.5973625,110507092.041641,403450944083.239
"5493","11",2021,4,21,2,101382694.357742,97673983.3532186,266758852.746252,974984408010.597
"5494","13",2021,4,21,2,179322014.637371,176860027.152558,207050852.423128,755341584954.613
"5495","15",2021,4,21,2,129384930.339613,129354837.589592,63815881.1389782,231730474593.425
"5496","17",2021,4,21,2,25769865.5638189,24214734.4764758,78303368.8550275,286024273893.304
"5497","18",2021,4,21,2,24503,24002.9100000858,188249.09375,687543536
"5498","19",2021,4,21,2,15935577.5584761,15790540.3412052,13311483.7463989,48538644017.6562
"5499","20",2021,4,21,2,2223771278.53001,2223770655.04,134529331.684326,489939216940.35
"5500","23",2021,4,21,2,21063231.2886467,20852478.2326857,46315108.2880249,169147159631.469
"5501","25",2021,4,21,2,100391011.916165,97727070.4179243,136327265.165323,497021960671.079
"5502","27",2021,4,21,2,135315.930000782,135310.430000186,4651577.80859375,17011009880
"5503","41",2021,4,21,2,15826677.5060659,15666320.4272947,58481044.6704896,213554175767.049
"5504","44",2021,4,21,2,1414658594.95002,1414657214,82496739.374115,301792420736.25
"5505","47",2021,4,21,2,78574534.3722916,75176123.6994133,63050014.7760132,228713507703.333
"5506","50",2021,4,21,2,67148673.1993278,67078348.5000123,30531700.068254,112075911787.11
"5507","52",2021,4,21,2,5415102.0099777,5398403.65096843,5787798.09874344,20992132923.25
"5508","54",2021,4,21,2,342057220.068121,338472330.390845,53706924.3749124,196246355486.35
"5509","63",2021,4,21,2,9292115.05680871,9132030.34887815,34630613.5060577,126805152209.547
"5510","66",2021,4,21,2,14874241.3877016,14425402.0897836,32600387.7186175,119049806703.104
"5511","68",2021,4,21,2,34995138.9286964,34651656.7855775,50431059.5220807,183837289634.816
"5512","70",2021,4,21,2,216177270.553443,216156799.389966,84147647.1023693,308291362092.995
"5513","73",2021,4,21,2,576321.231784821,528041.578595161,5505326.80828619,20045074880.1465
"5514","76",2021,4,21,2,99133583.4535161,93906136.2148588,150642100.148002,549831829464.842
"5515","81",2021,4,21,2,2791.59005069733,2531.73997807503,19068.2600402832,69521728.375
"5516","85",2021,4,21,2,76394744.9899998,76394735.3900003,32926189.0599976,120866135011
"5517","86",2021,4,21,2,110063384,110063384,42983038,156821192704
"5518","05",2021,5,21,2,176010308.872685,163127131.541238,523051085.030106,1958982144093.01
"5519","08",2021,5,21,2,53048963.3809846,51287071.9056426,134847825.700189,505917545238.216
"5520","11",2021,5,21,2,52204027.6550593,49212034.2806427,235420141.750437,879089889406.624
"5521","13",2021,5,21,2,114689480.026599,112514276.99124,176667016.280669,661155438111.111
"5522","15",2021,5,21,2,83731849.2293376,83711962.2207589,23628587.5654688,88250109818.1792
"5523","17",2021,5,21,2,14662838.190706,13686991.988612,48014042.3622831,181098168391.453
"5524","18",2021,5,21,2,7.49000000953674,7.46000003814697,409832.6875,1531779712
"5525","19",2021,5,21,2,9453617.55032039,9397562.34061313,7844439.24405289,29329572420.6719
"5526","20",2021,5,21,2,1980406514.15039,1980396545,119354091.401001,446736389862
"5527","23",2021,5,21,2,68451260.1533354,68332669.4234298,38995945.5472374,145726771284.203
"5528","25",2021,5,21,2,117580075.979927,114930462.624442,149701544.355329,560074004554.017
"5529","27",2021,5,21,2,41.0900003910065,39.2699997425079,1948544.3984375,7246166560
"5530","41",2021,5,21,2,8639103.40684265,8535707.8151949,23385309.9551086,88459111749.3535
"5531","44",2021,5,21,2,2254152501.8197,2254145703,131548771.154785,492829809249
"5532","47",2021,5,21,2,149958973.064617,146149200.783157,97401877.2687645,363895267460.536
"5533","50",2021,5,21,2,62216779.1494727,62165638.9895599,29032034.3055887,108848256588.082
"5534","52",2021,5,21,2,6828150.44002914,6819550.11998177,7130782.21878052,27234067761.3438
"5535","54",2021,5,21,2,319628142.534403,319579602.309372,44484840.0765896,165551370166.965
"5536","63",2021,5,21,2,2374316.77849197,2283741.12986851,6765451.24947739,25444432444.0156
"5537","66",2021,5,21,2,6682167.70093402,6455003.22156978,14034877.9937005,53021055033.7031
"5538","68",2021,5,21,2,61832864.5759942,61583110.1724856,64304609.6931424,241103738344.37
"5539","70",2021,5,21,2,210477941.646228,210438133.241161,86581046.7894647,322836349858.326
"5540","73",2021,5,21,2,296021.630419791,274038.020065665,3352298.75912666,12568091311.6572
"5541","76",2021,5,21,2,41683958.4489256,39507897.3371428,56426237.6768073,212070476829.598
"5542","81",2021,5,21,2,17112.6096044928,16435.0000091568,24240.8700318336,90119038.3808594
"5543","85",2021,5,21,2,218522992,218522992,96163706,358961176576
"5544","86",2021,5,21,2,8840952,8840944,3712122.5,14267938432
"5545","88",2021,5,21,2,28364.2498674393,24002.0600830317,352411.39748764,1337352297.41406
"5546","05",2021,6,21,2,237402766.895368,219253770.559428,563152089.833459,2082161194081.82
"5547","08",2021,6,21,2,58007176.4322378,56362817.5914305,129852551.68557,479719203099.637
"5548","11",2021,6,21,2,82779208.0950832,79411194.0051328,224715707.314343,828708875260.104
"5549","13",2021,6,21,2,258494203.795419,256064084.890435,244455130.790347,895790461247.132
"5550","15",2021,6,21,2,125030045.558818,125018939.760179,51319505.7619629,187176927853.852
"5551","17",2021,6,21,2,16056987.4517459,15112939.942925,56578779.2414118,209022456250.106
"5552","18",2021,6,21,2,54062.4499511719,53959.7999999523,324004.856445312,1220680940
"5553","19",2021,6,21,2,12355998.0684711,12293804.268114,11393022.6231899,42154887824.1758
"5554","20",2021,6,21,2,4274218672.10037,4274214398,279463595.713119,1029520489487.38
"5555","23",2021,6,21,2,15914659.6945059,15724924.4637851,51354351.3661346,189688520645.5
"5556","25",2021,6,21,2,177765191.467834,175584587.797344,150126586.989751,554309133941.653
"5557","27",2021,6,21,2,255607.569999218,255604.269999981,3505152.171875,12997006576
"5558","41",2021,6,21,2,7544560.77675253,7431449.59625018,17806266.9098877,65815953230.4751
"5559","44",2021,6,21,2,712066105.40033,712064349.800003,41314049.2492676,155212574100
"5560","47",2021,6,21,2,104941380.122281,101234426.235597,86897196.3754883,322479287941.25
"5561","50",2021,6,21,2,60837560.2434174,60797547.8629159,31190710.7688842,112871292749.822
"5562","52",2021,6,21,2,8099732.50921535,8091292.75850129,8644632.75111258,32532780082.8462
"5563","54",2021,6,21,2,96183594.2223419,96134826.2620052,16968313.856575,62109464211.7969
"5564","63",2021,6,21,2,1478081.01039767,1368490.74021292,4650790.20320833,17292978999.3602
"5565","66",2021,6,21,2,8849806.88900636,8317804.05068131,27651056.0715632,103148240597.945
"5566","68",2021,6,21,2,43390740.2310383,43071222.5449303,53723781.1375332,198315072572.779
"5567","70",2021,6,21,2,70189057.8496733,70172844.1515617,31869145,115569313471.804
"5568","73",2021,6,21,2,866017.141615748,809856.029371262,7039840.94152832,25951376548.3047
"5569","76",2021,6,21,2,46558770.218891,43741287.2098868,96736549.9392975,358732561825.75
"5570","81",2021,6,21,2,7932.57992553711,7673,33167.990234375,123695065
"5571","85",2021,6,21,2,145934521.09,145934484.18,70049662.5200195,257188509642.5
"5572","86",2021,6,21,2,19557444.5,19557444.5,7514189.25,27120210432
"5573","88",2021,6,21,2,5858,4686.39990234375,302890.59375,1138287104
"5574","05",2021,7,21,3,281322575.761615,260636484.949169,636018244.11452,2435535825465.87
"5575","08",2021,7,21,3,49616310.6057679,47976964.7722186,146330330.42607,560346691168.698
"5576","11",2021,7,21,3,94707443.7919473,91299040.1451519,269681817.626809,1032682064330.18
"5577","13",2021,7,21,3,115262873.784288,112598150.002509,183494149.769961,702364141095.143
"5578","15",2021,7,21,3,91412253.4911133,91384740.7700929,48593038.360568,185723248254.83
"5579","17",2021,7,21,3,31626384.0466262,29928803.3376235,112202449.679265,429283559173.887
"5580","18",2021,7,21,3,26412,24003.7000000477,255424.609375,988620192
"5581","19",2021,7,21,3,10374346.6709074,10208290.8287652,15802925.5471687,60403768846.9512
"5582","20",2021,7,21,3,2638644324.41003,2638641096,193761587.398115,743017297683.516
"5583","23",2021,7,21,3,73909895.1499144,73665544.6069113,68578697.0494328,261307834843.531
"5584","25",2021,7,21,3,122202900.948534,119405379.775957,172210126.906445,660187741441.994
"5585","27",2021,7,21,3,845471.170000911,845460.930002511,6489136.88867188,24874736264
"5586","41",2021,7,21,3,11854484.7529226,11687846.8942617,49695965.6358643,191209558185.431
"5587","44",2021,7,21,3,1832615799.96997,1832610550,108441597.023926,414622858679
"5588","47",2021,7,21,3,105447159.018936,99920764.7904053,71900418.2683105,275999622628.453
"5589","50",2021,7,21,3,40845919.6999342,40774570.1807748,21683214.5004349,82114479075.1768
"5590","52",2021,7,21,3,7173642.3087613,7152479.1399104,10234830.8972015,39419220351.25
"5591","54",2021,7,21,3,195127918.102218,195014435.051135,46634629.7614466,178044572276.479
"5592","63",2021,7,21,3,5068809.42860758,4956191.7994321,18908454.5580829,72727718372.3019
"5593","66",2021,7,21,3,11700431.1409334,11228647.9905374,38395081.665103,147291198838.171
"5594","68",2021,7,21,3,58864665.4053547,58479907.4952,78047655.3504297,298415238358.036
"5595","70",2021,7,21,3,70523771.6391586,70489297.09,32073956.4804688,121171178813.941
"5596","73",2021,7,21,3,1666498.47741592,1607327.11983037,7903729.30740356,30291047290.6729
"5597","76",2021,7,21,3,116497457.535449,110434095.220754,188322380.749967,721740651883.795
"5598","81",2021,7,21,3,14930.9101925269,14021.7999997064,25830.6796770096,100541226.746094
"5599","85",2021,7,21,3,97301796,97301796,47366716,178980511744
"5600","86",2021,7,21,3,2940000,2940000,1393780,5366693888
"5601","88",2021,7,21,3,7300,4420,211697.578125,815133056
"5602","05",2021,8,21,3,189743359.845834,177333868.986005,512409485.315321,1991295940597.54
"5603","08",2021,8,21,3,51140316.8288669,49411886.6559493,133724117.485293,519024398709.427
"5604","11",2021,8,21,3,112397570.557657,109155570.981341,331873933.048364,1288260813303.97
"5605","13",2021,8,21,3,255533583.439467,252768278.576203,255783077.287423,995220302770.235
"5606","15",2021,8,21,3,119570805.305158,119550193.156225,59745887.5860291,231636329166.207
"5607","17",2021,8,21,3,26506352.267672,24588093.0312035,91636105.8327156,356019819599.255
"5608","19",2021,8,21,3,20115685.6696355,19966968.5585251,19346888.6563721,75208227784.4402
"5609","20",2021,8,21,3,2211877844.35999,2211875338,200537551.878113,778904393367.188
"5610","23",2021,8,21,3,19431655.6318892,19122569.320014,65355473.6359634,253580224058.125
"5611","25",2021,8,21,3,111735125.326554,108991391.249434,163382308.823355,635853279454.287
"5612","27",2021,8,21,3,90.3300013542175,85.2400002479553,4115345.63671875,15873221792
"5613","41",2021,8,21,3,21223132.1989644,21013425.6212451,81433008.7841889,315960558160.19
"5614","44",2021,8,21,3,2288093847.96034,2288086837.02058,197856891.388969,762748398185.688
"5615","47",2021,8,21,3,122146085.049644,118755506.464587,72136267.6903363,281856332910.248
"5616","50",2021,8,21,3,61054376.3487813,61011460.7685547,29557894.1012497,115241749655.32
"5617","52",2021,8,21,3,8963970.45043468,8940193.20992422,13886047.9614105,54238977687.5156
"5618","54",2021,8,21,3,80975204.4487126,80762372.9589079,19836594.6100589,76774497500.1399
"5619","63",2021,8,21,3,5663061.74084872,5567968.61971578,22694098.0588355,88421637763.6598
"5620","66",2021,8,21,3,14126291.2576807,13734774.2348565,36472422.0931132,141675967290.918
"5621","68",2021,8,21,3,52255083.7515461,51896858.4022912,70218613.9921569,273254692418.934
"5622","70",2021,8,21,3,101737755.560726,101729828.51,40964555.8003578,157039015573.938
"5623","73",2021,8,21,3,730697.499516942,691402.300104715,4727421.97922516,18355253082.1152
"5624","76",2021,8,21,3,111229719.293634,105477318.640081,175270005.603622,681041540910.774
"5625","81",2021,8,21,3,2454.62002086639,1409.26999735832,27487.3304443359,108910456.90625
"5626","85",2021,8,21,3,79094675.900053,79094596,36245893.0399876,141006440576.516
"5627","86",2021,8,21,3,8836196.5,8836196.5,4095077.9375,15947876096
"5628","88",2021,8,21,3,11150,5620,227844.46875,881888000
"5629","99",2021,8,21,3,906,800,28000,110581240
"5630","05",2021,9,21,3,190697252.226306,190653010.169547,568688662.179284,2171575903403.4
"5631","08",2021,9,21,3,55392325.6373814,55392325.6373814,141221539.305906,540174188285.351
"5632","11",2021,9,21,3,67163045.4278262,67155041.8078063,253653177.319019,969317544495.587
"5633","13",2021,9,21,3,146765996.227354,146765253.727354,191172073.806772,729658673863.839
"5634","15",2021,9,21,3,117090967.398892,117090967.218892,54450625.4041736,207231414425.237
"5635","17",2021,9,21,3,24776152.4604439,24776152.4604439,105462194.324429,403093424724.262
"5636","18",2021,9,21,3,29892.2999999523,29892.2999999523,258388.533203125,993886848
"5637","19",2021,9,21,3,16039372.7785438,16039372.7785438,15138403.6910278,57835741114.7529
"5638","20",2021,9,21,3,2351816015.75005,2351816015.75005,264566815.918823,1010244195386.78
"5639","23",2021,9,21,3,42728480.7241047,42728480.7241047,127810760.571812,489567800646.75
"5640","25",2021,9,21,3,222619485.742575,222614829.003359,187888359.515055,717721226654.128
"5641","27",2021,9,21,3,279227.420001507,279227.420001507,4721681.40625,17984494784
"5642","41",2021,9,21,3,43893380.0767279,43893380.0767279,69814402.6917228,267134828231.211
"5643","44",2021,9,21,3,1979806597,1979806597,165899152.658203,634240647844
"5644","47",2021,9,21,3,105319072.89366,105319072.89366,68075863.2256437,260855786284.506
"5645","50",2021,9,21,3,2242751.97185683,2242751.97185683,37602814.8711376,143050709493.152
"5646","52",2021,9,21,3,8734223.74004924,8734223.74004924,13319991.0119901,50956527358.2266
"5647","54",2021,9,21,3,283915345.348397,283915345.348397,50892902.2197212,194230998032.74
